Unnamed: 0.1;Unnamed: 0;Cliente_ID;Detalhes_Reclamações;Histórico_Reclamações;Frequência_Compra;Género;Idade;Método_Pagamento;País;Preferência_Categoria;Score_Fidelidade;sentimento
2430;2430;152914;"Produto chegou danificado; Demora na resposta";2;Baixa;M;43;Débito;França;Alimentos;5;0.0
2431;2431;212430;"Qualidade abaixo do esperado; Reembolso não processado; Entrega atrasada";3;Alta;F;46;PayPal;França;Casa;1;-0.03333333333333333
2432;2432;903756;"Produto diferente do pedido; Produto chegou danificado; Suporte ao cliente fraco; Reembolso não processado; Entrega atrasada";5;Alta;F;26;Cartão de Crédito;Portugal;Eletrónica;3;-0.075
2433;2433;258114;"Qualidade abaixo do esperado; Suporte ao cliente fraco; Entrega atrasada; Produto chegou danificado; Reembolso não processado";5;Alta;M;40;Cartão de Crédito;França;Moda;8;-0.095
2434;2434;586388;"Reembolso não processado; Produto chegou danificado; Demora na resposta; Suporte ao cliente fraco; Entrega atrasada";5;Média;M;63;Transferência Bancária;Espanha;Alimentos;10;-0.075
2435;2435;332901;"Demora na resposta; Produto diferente do pedido; Entrega atrasada; Qualidade abaixo do esperado; Reembolso não processado";5;Baixa;F;65;PayPal;Portugal;Casa;9;-0.02
2436;2436;819891;"Qualidade abaixo do esperado; Produto diferente do pedido; Suporte ao cliente fraco; Produto chegou danificado";4;Média;F;39;PayPal;Portugal;Eletrónica;1;-0.11875
2437;2437;215573;"Entrega atrasada; Qualidade abaixo do esperado; Demora na resposta";3;Baixa;M;49;PayPal;Itália;Beleza;4;-0.03333333333333333
2438;2438;502602;;0;Alta;M;54;Transferência Bancária;França;Moda;5;0.0
2439;2439;779336;;0;Alta;M;55;Cartão de Crédito;Alemanha;Casa;2;0.0
2440;2440;751811;Produto diferente do pedido;1;Alta;M;42;PayPal;Alemanha;Beleza;1;0.0
2441;2441;907106;Produto chegou danificado;1;Média;F;24;Cartão de Crédito;França;Eletrónica;10;0.0
2442;2442;826102;"Entrega atrasada; Produto diferente do pedido; Suporte ao cliente fraco";3;Baixa;F;41;Débito;França;Beleza;9;-0.125
2443;2443;926726;"Produto diferente do pedido; Suporte ao cliente fraco; Produto chegou danificado; Qualidade abaixo do esperado";4;Média;M;21;Transferência Bancária;Alemanha;Casa;5;-0.11875
2444;2444;302305;"Entrega atrasada; Suporte ao cliente fraco; Demora na resposta; Qualidade abaixo do esperado";4;Média;F;58;Cartão de Crédito;Portugal;Beleza;9;-0.11875
2445;2445;693335;"Suporte ao cliente fraco; Reembolso não processado; Demora na resposta";3;Média;M;57;Cartão de Crédito;Alemanha;Casa;5;-0.125
2446;2446;381652;;0;Baixa;M;64;Débito;Alemanha;Alimentos;6;0.0
2447;2447;615510;"Produto diferente do pedido; Produto chegou danificado";2;Alta;F;44;Transferência Bancária;França;Eletrónica;1;0.0
2448;2448;783771;"Produto diferente do pedido; Qualidade abaixo do esperado; Demora na resposta; Reembolso não processado; Entrega atrasada";5;Baixa;F;30;Transferência Bancária;Itália;Eletrónica;8;-0.02
2449;2449;902527;"Entrega atrasada; Produto chegou danificado; Suporte ao cliente fraco; Reembolso não processado; Demora na resposta";5;Baixa;M;44;Cartão de Crédito;Espanha;Moda;4;-0.075
2450;2450;728008;Reembolso não processado;1;Baixa;M;22;Débito;Itália;Alimentos;9;0.0
2451;2451;126029;;0;Média;F;55;Débito;Portugal;Beleza;4;0.0
2452;2452;203285;Produto diferente do pedido;1;Baixa;M;46;PayPal;Itália;Beleza;2;0.0
2453;2453;679920;"Qualidade abaixo do esperado; Produto chegou danificado; Reembolso não processado";3;Alta;M;42;Cartão de Crédito;Alemanha;Moda;4;-0.03333333333333333
2454;2454;331508;"Produto diferente do pedido; Produto chegou danificado; Qualidade abaixo do esperado; Reembolso não processado; Suporte ao cliente fraco";5;Alta;M;49;PayPal;França;Eletrónica;8;-0.095
2455;2455;985705;"Demora na resposta; Suporte ao cliente fraco; Produto chegou danificado; Qualidade abaixo do esperado; Entrega atrasada";5;Alta;F;37;Débito;França;Casa;7;-0.095
2456;2456;885547;"Reembolso não processado; Produto chegou danificado; Demora na resposta";3;Média;F;36;Transferência Bancária;Alemanha;Casa;1;0.0
2457;2457;212171;"Produto chegou danificado; Qualidade abaixo do esperado; Demora na resposta; Suporte ao cliente fraco";4;Baixa;F;38;PayPal;Espanha;Casa;7;-0.11875
2458;2458;734201;"Demora na resposta; Produto diferente do pedido";2;Baixa;F;33;Transferência Bancária;Portugal;Beleza;9;0.0
2459;2459;439174;"Entrega atrasada; Suporte ao cliente fraco; Produto chegou danificado; Qualidade abaixo do esperado";4;Média;M;52;Cartão de Crédito;Alemanha;Beleza;3;-0.11875
2460;2460;522640;"Suporte ao cliente fraco; Entrega atrasada; Produto chegou danificado";3;Alta;M;40;Cartão de Crédito;Itália;Moda;6;-0.125
2461;2461;718269;"Produto chegou danificado; Reembolso não processado; Demora na resposta; Entrega atrasada";4;Baixa;M;63;Transferência Bancária;Portugal;Moda;7;0.0
2462;2462;926073;"Entrega atrasada; Qualidade abaixo do esperado; Demora na resposta";3;Média;F;24;Débito;Espanha;Alimentos;3;-0.03333333333333333
2463;2463;531001;"Suporte ao cliente fraco; Produto chegou danificado";2;Baixa;F;53;PayPal;Portugal;Alimentos;9;-0.1875
2464;2464;585644;;0;Média;M;60;PayPal;França;Alimentos;6;0.0
2465;2465;276207;Entrega atrasada;1;Alta;M;58;PayPal;Itália;Moda;9;0.0
2466;2466;688189;Produto chegou danificado;1;Baixa;F;41;Débito;França;Moda;7;0.0
2467;2467;246015;"Demora na resposta; Produto chegou danificado";2;Alta;M;55;Transferência Bancária;França;Casa;6;0.0
2468;2468;814896;"Entrega atrasada; Suporte ao cliente fraco";2;Média;F;52;Cartão de Crédito;Portugal;Beleza;1;-0.1875
2469;2469;604230;"Entrega atrasada; Reembolso não processado; Produto diferente do pedido; Produto chegou danificado";4;Alta;M;40;Débito;Espanha;Moda;2;0.0
2470;2470;778705;;0;Alta;F;54;Transferência Bancária;Espanha;Moda;9;0.0
2471;2471;473886;"Entrega atrasada; Qualidade abaixo do esperado";2;Média;F;65;Transferência Bancária;França;Casa;8;-0.05
2472;2472;477884;"Qualidade abaixo do esperado; Reembolso não processado; Produto diferente do pedido";3;Média;M;46;Débito;Itália;Moda;5;-0.03333333333333333
2473;2473;708012;"Demora na resposta; Suporte ao cliente fraco";2;Alta;F;43;Cartão de Crédito;Alemanha;Casa;10;-0.1875
2474;2474;702153;"Qualidade abaixo do esperado; Entrega atrasada; Reembolso não processado";3;Média;M;18;PayPal;França;Casa;3;-0.03333333333333333
2475;2475;210126;;0;Baixa;M;30;Transferência Bancária;França;Alimentos;3;0.0
2476;2476;414105;"Qualidade abaixo do esperado; Entrega atrasada; Demora na resposta; Reembolso não processado; Produto chegou danificado";5;Média;F;22;Cartão de Crédito;Alemanha;Eletrónica;10;-0.02
2477;2477;659574;"Entrega atrasada; Suporte ao cliente fraco; Qualidade abaixo do esperado; Produto chegou danificado";4;Alta;M;21;Débito;Portugal;Eletrónica;1;-0.11875
2478;2478;294051;;0;Média;F;48;Transferência Bancária;Espanha;Moda;2;0.0
2479;2479;582042;Reembolso não processado;1;Média;M;63;Cartão de Crédito;França;Moda;7;0.0
2480;2480;887379;"Qualidade abaixo do esperado; Produto diferente do pedido; Produto chegou danificado; Demora na resposta; Suporte ao cliente fraco";5;Média;M;42;PayPal;França;Alimentos;2;-0.095
2481;2481;369894;"Demora na resposta; Produto chegou danificado";2;Alta;M;18;Cartão de Crédito;França;Alimentos;10;0.0
2482;2482;285102;;0;Baixa;F;66;Cartão de Crédito;Portugal;Alimentos;2;0.0
2483;2483;902162;Demora na resposta;1;Baixa;F;30;Transferência Bancária;Itália;Eletrónica;6;0.0
2484;2484;256572;"Reembolso não processado; Suporte ao cliente fraco; Produto chegou danificado; Entrega atrasada";4;Baixa;F;38;Transferência Bancária;França;Alimentos;5;-0.09375
2485;2485;191703;"Reembolso não processado; Produto chegou danificado; Entrega atrasada; Demora na resposta";4;Alta;M;56;Transferência Bancária;Espanha;Casa;3;0.0
2486;2486;476169;"Produto diferente do pedido; Suporte ao cliente fraco; Produto chegou danificado; Reembolso não processado";4;Baixa;M;47;Transferência Bancária;Portugal;Moda;8;-0.09375
2487;2487;176554;;0;Alta;F;44;Transferência Bancária;França;Eletrónica;4;0.0
2488;2488;542387;"Suporte ao cliente fraco; Demora na resposta";2;Alta;F;27;PayPal;Espanha;Beleza;7;-0.1875
2489;2489;874982;"Reembolso não processado; Suporte ao cliente fraco; Produto chegou danificado; Demora na resposta";4;Média;M;36;Débito;Alemanha;Moda;8;-0.09375
2490;2490;325921;"Entrega atrasada; Suporte ao cliente fraco; Produto chegou danificado";3;Média;F;64;PayPal;Alemanha;Moda;5;-0.125
2491;2491;135557;"Reembolso não processado; Qualidade abaixo do esperado; Produto chegou danificado; Entrega atrasada; Demora na resposta";5;Alta;F;33;Débito;Espanha;Casa;4;-0.02
2492;2492;939619;"Produto diferente do pedido; Reembolso não processado; Suporte ao cliente fraco; Produto chegou danificado; Demora na resposta";5;Alta;M;61;PayPal;França;Moda;5;-0.075
2493;2493;869583;"Demora na resposta; Produto diferente do pedido; Suporte ao cliente fraco; Produto chegou danificado";4;Baixa;F;49;Débito;França;Casa;8;-0.09375
2494;2494;414406;"Suporte ao cliente fraco; Reembolso não processado; Produto diferente do pedido; Demora na resposta; Qualidade abaixo do esperado";5;Média;F;19;Débito;Espanha;Moda;2;-0.095
2495;2495;410131;"Produto diferente do pedido; Reembolso não processado; Entrega atrasada";3;Baixa;M;42;PayPal;Espanha;Eletrónica;9;0.0
2496;2496;470964;"Produto diferente do pedido; Suporte ao cliente fraco; Demora na resposta";3;Baixa;F;45;Cartão de Crédito;Itália;Casa;6;-0.125
2497;2497;127814;"Qualidade abaixo do esperado; Reembolso não processado; Suporte ao cliente fraco; Produto chegou danificado; Entrega atrasada";5;Baixa;M;34;Débito;Itália;Moda;9;-0.095
2498;2498;784868;"Qualidade abaixo do esperado; Entrega atrasada; Produto chegou danificado";3;Alta;F;31;Débito;Espanha;Alimentos;8;-0.03333333333333333
2499;2499;433064;"Suporte ao cliente fraco; Qualidade abaixo do esperado; Demora na resposta; Reembolso não processado; Produto diferente do pedido";5;Baixa;M;30;PayPal;França;Beleza;3;-0.095
2500;2500;395501;"Entrega atrasada; Produto chegou danificado; Qualidade abaixo do esperado; Demora na resposta; Produto diferente do pedido";5;Média;M;69;Cartão de Crédito;Itália;Beleza;5;-0.02
2501;2501;580130;"Qualidade abaixo do esperado; Produto diferente do pedido; Demora na resposta; Reembolso não processado; Entrega atrasada";5;Média;M;31;Débito;Itália;Alimentos;8;-0.02
2502;2502;763440;"Suporte ao cliente fraco; Produto chegou danificado; Qualidade abaixo do esperado; Reembolso não processado";4;Média;F;38;PayPal;Espanha;Beleza;1;-0.11875
2503;2503;550310;"Reembolso não processado; Suporte ao cliente fraco";2;Alta;F;37;PayPal;Alemanha;Moda;9;-0.1875
2504;2504;480633;Reembolso não processado;1;Alta;F;36;PayPal;Alemanha;Beleza;2;0.0
2505;2505;772313;"Produto diferente do pedido; Suporte ao cliente fraco; Reembolso não processado; Demora na resposta; Qualidade abaixo do esperado";5;Baixa;F;66;Débito;Portugal;Moda;9;-0.095
2506;2506;292811;;0;Baixa;M;34;Transferência Bancária;Itália;Moda;9;0.0
2507;2507;249210;"Qualidade abaixo do esperado; Suporte ao cliente fraco; Reembolso não processado";3;Média;F;43;Cartão de Crédito;Espanha;Beleza;3;-0.15833333333333333
2508;2508;423815;"Reembolso não processado; Entrega atrasada; Qualidade abaixo do esperado; Produto chegou danificado";4;Média;M;35;Cartão de Crédito;França;Moda;2;-0.025
2509;2509;880238;"Qualidade abaixo do esperado; Suporte ao cliente fraco; Entrega atrasada; Produto chegou danificado";4;Alta;F;24;Transferência Bancária;Portugal;Eletrónica;9;-0.11875
2510;2510;184596;"Produto chegou danificado; Demora na resposta";2;Alta;M;59;PayPal;França;Alimentos;3;0.0
2511;2511;435057;"Produto diferente do pedido; Reembolso não processado";2;Média;F;52;Débito;Portugal;Alimentos;7;0.0
2512;2512;769619;"Produto diferente do pedido; Reembolso não processado; Produto chegou danificado; Qualidade abaixo do esperado; Suporte ao cliente fraco";5;Alta;M;43;Transferência Bancária;França;Eletrónica;2;-0.095
2513;2513;375175;"Qualidade abaixo do esperado; Suporte ao cliente fraco";2;Baixa;F;21;PayPal;Itália;Eletrónica;8;-0.2375
2514;2514;216429;Reembolso não processado;1;Baixa;F;39;PayPal;Itália;Beleza;10;0.0
2515;2515;290407;"Reembolso não processado; Entrega atrasada; Produto chegou danificado";3;Média;F;50;Transferência Bancária;Espanha;Casa;5;0.0
2516;2516;171239;"Qualidade abaixo do esperado; Produto chegou danificado; Entrega atrasada";3;Alta;F;33;Transferência Bancária;Portugal;Alimentos;9;-0.03333333333333333
2517;2517;872358;Produto diferente do pedido;1;Baixa;F;22;Transferência Bancária;Itália;Alimentos;2;0.0
2518;2518;438414;"Suporte ao cliente fraco; Produto diferente do pedido; Reembolso não processado; Produto chegou danificado";4;Baixa;M;65;Débito;Itália;Eletrónica;1;-0.09375
2519;2519;877854;"Reembolso não processado; Suporte ao cliente fraco; Qualidade abaixo do esperado; Entrega atrasada; Produto diferente do pedido";5;Média;F;42;Débito;Espanha;Beleza;1;-0.095
2520;2520;660838;"Produto chegou danificado; Produto diferente do pedido; Entrega atrasada";3;Alta;M;61;Débito;Portugal;Casa;4;0.0
2521;2521;349365;;0;Alta;M;27;Débito;Espanha;Moda;10;0.0
2522;2522;562234;Reembolso não processado;1;Alta;M;53;Débito;Portugal;Eletrónica;7;0.0
2523;2523;144364;"Produto diferente do pedido; Demora na resposta; Suporte ao cliente fraco; Reembolso não processado";4;Média;M;24;PayPal;Alemanha;Eletrónica;5;-0.09375
2524;2524;133509;"Reembolso não processado; Entrega atrasada";2;Baixa;M;53;Débito;França;Casa;5;0.0
2525;2525;203074;;0;Baixa;F;34;Débito;Espanha;Alimentos;10;0.0
2526;2526;400706;"Demora na resposta; Produto diferente do pedido; Entrega atrasada; Suporte ao cliente fraco";4;Média;M;26;Débito;Itália;Beleza;9;-0.09375
2527;2527;368068;"Reembolso não processado; Suporte ao cliente fraco; Produto diferente do pedido";3;Alta;F;49;Débito;Itália;Casa;1;-0.125
2528;2528;167252;Produto diferente do pedido;1;Média;F;62;Cartão de Crédito;Alemanha;Moda;7;0.0
2529;2529;627749;"Produto diferente do pedido; Suporte ao cliente fraco; Produto chegou danificado";3;Alta;M;54;Transferência Bancária;Portugal;Casa;9;-0.125
2530;2530;892557;"Produto diferente do pedido; Entrega atrasada";2;Alta;F;66;Transferência Bancária;França;Beleza;10;0.0
2531;2531;350680;"Suporte ao cliente fraco; Entrega atrasada; Produto diferente do pedido; Produto chegou danificado";4;Alta;F;62;PayPal;Alemanha;Beleza;4;-0.09375
2532;2532;279543;Reembolso não processado;1;Média;M;24;Transferência Bancária;Espanha;Alimentos;10;0.0
2533;2533;246373;;0;Média;F;65;Transferência Bancária;Espanha;Alimentos;5;0.0
2534;2534;827329;"Demora na resposta; Suporte ao cliente fraco; Produto diferente do pedido; Qualidade abaixo do esperado; Entrega atrasada";5;Média;M;44;Transferência Bancária;França;Alimentos;8;-0.095
2535;2535;640395;"Entrega atrasada; Qualidade abaixo do esperado; Suporte ao cliente fraco; Reembolso não processado; Produto chegou danificado";5;Média;F;44;Transferência Bancária;França;Eletrónica;8;-0.095
2536;2536;392269;"Produto diferente do pedido; Suporte ao cliente fraco; Reembolso não processado; Demora na resposta; Entrega atrasada";5;Alta;M;55;PayPal;Alemanha;Casa;6;-0.075
2537;2537;520714;Entrega atrasada;1;Alta;M;30;PayPal;Alemanha;Eletrónica;8;0.0
2538;2538;271179;"Produto diferente do pedido; Qualidade abaixo do esperado; Produto chegou danificado; Entrega atrasada";4;Alta;F;18;Transferência Bancária;Portugal;Beleza;1;-0.025
2539;2539;488772;;0;Média;F;60;Cartão de Crédito;Itália;Moda;3;0.0
2540;2540;308139;"Produto diferente do pedido; Qualidade abaixo do esperado; Reembolso não processado; Demora na resposta";4;Média;F;32;PayPal;Itália;Moda;4;-0.025
2541;2541;814170;"Entrega atrasada; Produto chegou danificado; Demora na resposta; Reembolso não processado; Qualidade abaixo do esperado";5;Baixa;F;18;Cartão de Crédito;Portugal;Alimentos;1;-0.02
2542;2542;170722;Entrega atrasada;1;Alta;F;62;Transferência Bancária;Espanha;Alimentos;10;0.0
2543;2543;427835;;0;Alta;F;55;PayPal;Alemanha;Moda;4;0.0
2544;2544;941932;"Reembolso não processado; Entrega atrasada; Produto chegou danificado; Demora na resposta; Produto diferente do pedido";5;Alta;F;67;Transferência Bancária;Portugal;Moda;1;0.0
2545;2545;762563;"Demora na resposta; Entrega atrasada; Produto chegou danificado; Reembolso não processado";4;Alta;M;63;Débito;Portugal;Eletrónica;8;0.0
2546;2546;805485;"Reembolso não processado; Demora na resposta";2;Média;F;19;Transferência Bancária;Espanha;Alimentos;7;0.0
2547;2547;491408;;0;Média;M;70;Cartão de Crédito;Itália;Moda;1;0.0
2548;2548;932591;"Reembolso não processado; Produto chegou danificado";2;Alta;F;34;Débito;Itália;Casa;6;0.0
2549;2549;213466;"Reembolso não processado; Entrega atrasada; Produto chegou danificado; Qualidade abaixo do esperado; Suporte ao cliente fraco";5;Baixa;M;28;Transferência Bancária;Portugal;Eletrónica;2;-0.095
2550;2550;924422;;0;Alta;F;70;PayPal;Portugal;Moda;6;0.0
2551;2551;410998;"Demora na resposta; Produto diferente do pedido; Qualidade abaixo do esperado; Produto chegou danificado";4;Alta;F;32;Cartão de Crédito;Espanha;Moda;6;-0.025
2552;2552;682212;;0;Baixa;F;49;Transferência Bancária;Itália;Moda;10;0.0
2553;2553;892300;"Produto diferente do pedido; Suporte ao cliente fraco; Entrega atrasada; Produto chegou danificado; Qualidade abaixo do esperado";5;Média;M;24;Transferência Bancária;França;Beleza;9;-0.095
2554;2554;959603;;0;Baixa;M;35;PayPal;Alemanha;Moda;8;0.0
2555;2555;232437;"Reembolso não processado; Demora na resposta; Entrega atrasada";3;Baixa;M;23;PayPal;Portugal;Beleza;1;0.0
2556;2556;970020;"Produto diferente do pedido; Reembolso não processado; Demora na resposta; Qualidade abaixo do esperado";4;Baixa;M;28;Débito;Espanha;Beleza;5;-0.025
2557;2557;455254;"Entrega atrasada; Reembolso não processado; Demora na resposta";3;Média;M;22;Transferência Bancária;França;Eletrónica;10;0.0
2558;2558;944772;"Produto chegou danificado; Qualidade abaixo do esperado; Suporte ao cliente fraco; Reembolso não processado";4;Média;F;67;Cartão de Crédito;Itália;Casa;4;-0.11875
2559;2559;329575;;0;Alta;M;55;Cartão de Crédito;Itália;Casa;3;0.0
2560;2560;243098;Produto chegou danificado;1;Média;M;36;Transferência Bancária;França;Casa;6;0.0
2561;2561;337075;Produto chegou danificado;1;Baixa;F;64;Transferência Bancária;Alemanha;Casa;3;0.0
2562;2562;571020;"Produto diferente do pedido; Suporte ao cliente fraco; Qualidade abaixo do esperado; Entrega atrasada; Reembolso não processado";5;Baixa;M;42;Transferência Bancária;Alemanha;Casa;9;-0.095
2563;2563;234505;"Produto chegou danificado; Qualidade abaixo do esperado";2;Média;M;59;Débito;Portugal;Casa;3;-0.05
2564;2564;989859;"Qualidade abaixo do esperado; Produto diferente do pedido; Produto chegou danificado";3;Alta;M;20;Transferência Bancária;Alemanha;Casa;2;-0.03333333333333333
2565;2565;408704;"Demora na resposta; Produto diferente do pedido";2;Baixa;F;67;PayPal;Portugal;Casa;3;0.0
2566;2566;502293;"Entrega atrasada; Reembolso não processado; Suporte ao cliente fraco; Produto diferente do pedido";4;Alta;F;32;PayPal;França;Beleza;6;-0.09375
2567;2567;392848;;0;Média;M;26;Débito;França;Beleza;6;0.0
2568;2568;263458;"Entrega atrasada; Qualidade abaixo do esperado; Produto chegou danificado; Produto diferente do pedido";4;Média;M;18;PayPal;Itália;Casa;8;-0.025
2569;2569;764713;"Reembolso não processado; Produto chegou danificado; Produto diferente do pedido";3;Média;M;65;Transferência Bancária;Itália;Casa;4;0.0
2570;2570;426646;"Suporte ao cliente fraco; Produto diferente do pedido";2;Alta;F;47;Transferência Bancária;Portugal;Alimentos;3;-0.1875
2571;2571;887510;;0;Alta;M;34;Débito;França;Beleza;2;0.0
2572;2572;289320;Entrega atrasada;1;Alta;M;69;Cartão de Crédito;Portugal;Beleza;8;0.0
2573;2573;670045;"Entrega atrasada; Produto diferente do pedido; Reembolso não processado; Qualidade abaixo do esperado";4;Baixa;M;31;Débito;Alemanha;Alimentos;1;-0.025
2574;2574;160120;Produto chegou danificado;1;Alta;F;29;Débito;Espanha;Alimentos;5;0.0
2575;2575;537078;Entrega atrasada;1;Alta;M;46;Débito;Alemanha;Beleza;5;0.0
2576;2576;497208;"Demora na resposta; Produto diferente do pedido; Qualidade abaixo do esperado; Produto chegou danificado";4;Baixa;M;46;Transferência Bancária;Alemanha;Eletrónica;3;-0.025
2577;2577;151722;"Entrega atrasada; Produto chegou danificado";2;Baixa;F;67;Débito;Alemanha;Beleza;1;0.0
2578;2578;601130;"Qualidade abaixo do esperado; Produto chegou danificado";2;Alta;F;28;Cartão de Crédito;Alemanha;Casa;7;-0.05
2579;2579;345843;"Suporte ao cliente fraco; Entrega atrasada";2;Baixa;M;66;PayPal;França;Casa;6;-0.1875
2580;2580;238785;Qualidade abaixo do esperado;1;Média;M;43;Débito;Alemanha;Beleza;8;-0.1
2581;2581;353360;;0;Média;F;62;PayPal;Espanha;Alimentos;3;0.0
2582;2582;917117;Produto chegou danificado;1;Baixa;F;38;Cartão de Crédito;Itália;Casa;2;0.0
2583;2583;441315;Suporte ao cliente fraco;1;Baixa;F;70;PayPal;Portugal;Beleza;5;-0.375
2584;2584;113250;Produto diferente do pedido;1;Alta;F;69;PayPal;França;Casa;9;0.0
2585;2585;232089;Entrega atrasada;1;Baixa;F;38;Cartão de Crédito;Portugal;Alimentos;1;0.0
2586;2586;235696;"Entrega atrasada; Produto chegou danificado; Reembolso não processado";3;Média;F;65;Transferência Bancária;Itália;Eletrónica;7;0.0
2587;2587;423327;"Qualidade abaixo do esperado; Produto diferente do pedido; Entrega atrasada";3;Alta;M;50;Débito;França;Casa;9;-0.03333333333333333
2588;2588;148690;"Demora na resposta; Entrega atrasada";2;Alta;M;53;Débito;França;Casa;4;0.0
2589;2589;465409;Reembolso não processado;1;Média;M;39;Débito;Itália;Casa;5;0.0
2590;2590;854528;;0;Média;M;44;Cartão de Crédito;Itália;Moda;5;0.0
2591;2591;643890;"Produto chegou danificado; Entrega atrasada; Produto diferente do pedido; Reembolso não processado";4;Alta;F;56;Débito;Alemanha;Moda;7;0.0
2592;2592;782356;"Entrega atrasada; Demora na resposta";2;Média;F;58;Débito;França;Casa;4;0.0
2593;2593;661114;"Demora na resposta; Reembolso não processado; Suporte ao cliente fraco; Entrega atrasada";4;Baixa;M;27;Débito;Alemanha;Alimentos;10;-0.09375
2594;2594;861125;"Entrega atrasada; Suporte ao cliente fraco; Qualidade abaixo do esperado";3;Alta;F;31;Cartão de Crédito;Portugal;Eletrónica;4;-0.15833333333333333
2595;2595;774249;"Produto diferente do pedido; Entrega atrasada; Demora na resposta";3;Baixa;F;18;Débito;Alemanha;Alimentos;9;0.0
2596;2596;944567;Entrega atrasada;1;Alta;F;48;PayPal;França;Alimentos;9;0.0
2597;2597;260773;"Produto chegou danificado; Qualidade abaixo do esperado; Produto diferente do pedido";3;Média;F;56;Cartão de Crédito;Itália;Beleza;2;-0.03333333333333333
2598;2598;498417;"Produto diferente do pedido; Reembolso não processado";2;Baixa;F;25;Débito;Espanha;Beleza;7;0.0
2599;2599;135103;"Reembolso não processado; Qualidade abaixo do esperado; Suporte ao cliente fraco";3;Média;F;65;Transferência Bancária;França;Casa;1;-0.15833333333333333
2600;2600;939069;"Qualidade abaixo do esperado; Entrega atrasada; Reembolso não processado; Produto chegou danificado; Demora na resposta";5;Baixa;F;42;Transferência Bancária;Alemanha;Eletrónica;4;-0.02
2601;2601;704562;;0;Alta;F;20;Cartão de Crédito;Alemanha;Moda;10;0.0
2602;2602;259648;"Qualidade abaixo do esperado; Entrega atrasada";2;Média;F;66;Transferência Bancária;Espanha;Beleza;3;-0.05
2603;2603;710323;Reembolso não processado;1;Média;F;27;Transferência Bancária;Espanha;Eletrónica;6;0.0
2604;2604;154186;"Qualidade abaixo do esperado; Produto diferente do pedido";2;Alta;M;70;Cartão de Crédito;Portugal;Eletrónica;6;-0.05
2605;2605;926849;;0;Baixa;F;24;PayPal;Portugal;Beleza;2;0.0
2606;2606;759535;"Suporte ao cliente fraco; Reembolso não processado; Produto chegou danificado; Entrega atrasada; Demora na resposta";5;Alta;M;53;Débito;França;Beleza;3;-0.075
2607;2607;951097;"Suporte ao cliente fraco; Entrega atrasada; Produto diferente do pedido; Qualidade abaixo do esperado; Demora na resposta";5;Média;M;43;Transferência Bancária;Espanha;Casa;1;-0.095
2608;2608;786644;"Produto diferente do pedido; Suporte ao cliente fraco; Demora na resposta; Entrega atrasada; Reembolso não processado";5;Alta;F;27;Débito;Itália;Casa;5;-0.075
2609;2609;560461;"Suporte ao cliente fraco; Produto chegou danificado";2;Média;F;59;Transferência Bancária;Espanha;Casa;4;-0.1875
2610;2610;691509;"Suporte ao cliente fraco; Qualidade abaixo do esperado";2;Alta;F;44;PayPal;Espanha;Eletrónica;7;-0.2375
2611;2611;360228;Reembolso não processado;1;Baixa;F;44;Débito;Itália;Eletrónica;5;0.0
2612;2612;255655;Suporte ao cliente fraco;1;Média;F;36;Cartão de Crédito;Espanha;Eletrónica;9;-0.375
2613;2613;277031;"Produto diferente do pedido; Qualidade abaixo do esperado; Produto chegou danificado; Reembolso não processado; Demora na resposta";5;Baixa;F;56;Cartão de Crédito;Alemanha;Beleza;3;-0.02
2614;2614;187802;"Produto chegou danificado; Produto diferente do pedido; Reembolso não processado; Demora na resposta";4;Baixa;F;52;PayPal;Alemanha;Casa;7;0.0
2615;2615;937911;Produto chegou danificado;1;Média;M;18;PayPal;Itália;Casa;7;0.0
2616;2616;287829;"Reembolso não processado; Produto diferente do pedido";2;Média;F;55;Débito;Alemanha;Casa;6;0.0
2617;2617;637831;"Reembolso não processado; Produto chegou danificado; Produto diferente do pedido; Demora na resposta; Suporte ao cliente fraco";5;Baixa;M;22;PayPal;França;Beleza;3;-0.075
2618;2618;763258;"Produto chegou danificado; Entrega atrasada";2;Alta;F;54;Transferência Bancária;Portugal;Eletrónica;9;0.0
2619;2619;408405;"Qualidade abaixo do esperado; Suporte ao cliente fraco";2;Média;F;55;PayPal;Itália;Casa;2;-0.2375
2620;2620;750481;;0;Média;F;62;PayPal;Portugal;Moda;5;0.0
2621;2621;693054;;0;Alta;F;65;Débito;França;Beleza;6;0.0
2622;2622;626900;Produto diferente do pedido;1;Baixa;M;38;Transferência Bancária;Portugal;Casa;1;0.0
2623;2623;882676;Reembolso não processado;1;Alta;M;70;PayPal;Alemanha;Beleza;2;0.0
2624;2624;255238;"Reembolso não processado; Entrega atrasada; Suporte ao cliente fraco; Qualidade abaixo do esperado";4;Média;F;52;Transferência Bancária;Espanha;Alimentos;10;-0.11875
2625;2625;762235;;0;Média;F;31;Transferência Bancária;Alemanha;Moda;7;0.0
2626;2626;237000;"Produto chegou danificado; Qualidade abaixo do esperado; Reembolso não processado; Suporte ao cliente fraco; Demora na resposta";5;Alta;F;37;PayPal;Espanha;Alimentos;10;-0.095
2627;2627;859419;;0;Baixa;F;29;Cartão de Crédito;Portugal;Moda;9;0.0
2628;2628;802120;;0;Baixa;M;20;Débito;Espanha;Moda;9;0.0
2629;2629;516299;;0;Alta;F;38;PayPal;França;Eletrónica;10;0.0
